age,job_n,marital_n,education_n,default_n,housing_n,loan_n,duration,campaign,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m
28,2,0,1,0,1,0,236.0,2,1.1,93.994,-36.4,4.859
38,2,0,5,0,1,0,20.0,1,1.4,93.444,-36.1,4.963
57,1,0,1,0,1,0,297.0,2,-1.8,93.075,-47.1,1.405
58,5,0,0,0,1,0,239.0,1,1.4,93.444,-36.1,4.964
32,2,0,5,0,0,1,190.0,1,1.1,93.994,-36.4,4.855
23,4,1,1,0,0,1,644.5,1,-1.8,92.893,-46.2,1.266
47,4,0,4,0,1,0,127.0,3,1.4,93.444,-36.1,4.966
29,2,1,5,0,1,0,183.0,1,-0.1,93.2,-42.0,4.191
33,2,0,5,0,0,0,80.0,1,-1.7,94.055,-39.8,0.732
44,3,0,5,0,1,0,299.0,4,1.4,93.918,-42.7,4.961
35,4,0,1,0,1,0,171.0,1,1.4,93.444,-36.1,4.963
32,1,0,3,0,1,0,53.0,1,-1.8,92.893,-46.2,1.281
25,0,1,1,0,0,0,644.5,1,1.4,93.918,-42.7,4.962
50,2,2,5,0,0,0,323.0,4,1.4,93.444,-36.1,4.963
45,1,0,1,0,1,0,25.0,6,-1.8,92.893,-46.2,1.281
61,2,0,5,0,1,1,261.0,4,-2.9,92.469,-33.6,1.085
48,3,0,0,0,0,0,94.0,3,-1.8,92.893,-46.2,1.313
45,4,2,5,0,0,1,101.0,1,-1.8,93.075,-47.1,1.405
47,2,1,5,0,1,1,644.5,1,1.1,93.994,-36.4,4.86
53,1,0,4,0,1,0,185.0,6,1.4,93.918,-42.7,4.963
40,3,0,0,0,0,0,103.0,6,-0.1,93.2,-42.0,4.153
30,1,0,1,0,1,0,80.0,1,-0.1,93.2,-42.0,4.076
37,1,0,1,0,1,1,398.0,2,-1.8,93.075,-47.1,1.405
50,1,0,1,0,1,0,175.0,2,1.1,93.994,-36.4,4.856
46,2,0,1,0,0,0,63.0,3,1.4,93.444,-36.1,4.964
39,6,1,1,0,0,0,644.5,1,-0.1,93.2,-42.0,4.153
31,3,0,3,0,0,0,0.0,2,-1.8,92.893,-46.2,1.299
47,1,0,1,0,1,0,347.0,4,1.4,94.465,-41.8,4.962
28,4,1,4,0,0,0,323.0,2,1.1,93.994,-36.4,4.859
29,4,0,5,0,0,1,525.0,1,1.4,93.918,-42.7,4.963
34,4,2,4,0,0,0,257.0,1,-1.8,93.369,-34.8,0.653
36,2,1,1,0,0,0,473.0,1,-1.8,92.893,-46.2,1.334
40,2,0,5,0,1,0,219.0,1,1.4,93.444,-36.1,4.964
47,2,0,5,0,1,0,91.0,1,1.4,94.465,-41.8,4.959
30,1,0,1,0,0,0,274.0,1,1.1,93.994,-36.4,4.864
28,2,1,5,0,1,0,280.0,1,-1.8,93.075,-47.1,1.365
39,6,0,3,0,0,0,255.0,2,1.4,94.465,-41.8,4.962
36,4,1,1,0,0,0,444.0,6,1.4,93.444,-36.1,4.963
46,3,0,3,0,0,1,268.0,3,1.4,93.444,-36.1,4.965
41,8,0,4,0,1,0,326.0,3,1.4,93.444,-36.1,4.964
40,6,1,5,0,0,0,309.0,2,1.4,93.918,-42.7,4.958
39,2,0,5,0,0,0,644.5,6,1.1,93.994,-36.4,4.857
45,4,1,4,0,1,0,102.0,4,-0.1,93.2,-42.0,4.076
47,3,0,0,0,1,0,133.0,6,1.1,93.994,-36.4,4.856
26,2,1,1,0,0,1,8.0,2,1.1,93.994,-36.4,4.858
36,1,1,5,0,1,0,326.0,1,1.1,93.994,-36.4,4.856
52,2,2,5,0,0,0,201.0,3,1.4,94.465,-41.8,4.865
25,4,0,4,0,0,0,197.0,3,1.4,93.918,-42.7,4.957
50,0,0,5,0,1,0,58.0,2,1.4,93.918,-42.7,4.963
50,3,0,0,0,1,0,193.0,1,1.1,93.994,-36.4,4.857
32,1,2,1,0,1,0,133.0,4,-1.8,92.893,-46.2,1.25
70,5,0,0,0,0,0,122.0,1,-1.1,94.601,-49.5,0.965
32,2,0,5,0,0,0,133.0,2,1.4,93.444,-36.1,4.963
25,1,1,5,0,0,0,644.5,4,1.4,93.918,-42.7,4.957
29,3,1,3,0,1,0,633.0,1,1.4,93.918,-42.7,4.963
48,1,0,3,0,0,0,271.0,6,1.4,93.918,-42.7,4.963
33,1,1,1,0,1,0,189.0,2,-3.4,92.431,-26.9,0.728
50,3,0,0,0,0,0,166.0,2,-1.8,92.893,-46.2,1.344
45,2,0,5,0,0,0,315.0,1,1.1,93.994,-36.4,4.857
40,4,0,4,0,0,1,644.5,3,1.4,93.918,-42.7,4.968
47,2,0,5,0,0,0,451.0,2,1.4,93.444,-36.1,4.963
28,2,1,3,0,0,1,549.0,1,-1.8,92.893,-46.2,1.291
48,0,0,2,0,1,1,501.0,4,1.1,93.994,-36.4,4.857
34,2,1,5,0,0,0,35.0,6,1.4,94.465,-41.8,4.864
57,3,0,0,0,0,0,369.0,1,1.4,93.918,-42.7,4.961
30,6,1,3,0,1,0,253.0,4,-1.8,92.893,-46.2,1.25
26,3,1,1,0,1,0,460.0,3,1.4,93.918,-42.7,4.962
45,2,0,2,0,1,1,25.0,1,1.1,93.994,-36.4,4.857
37,1,0,1,0,0,0,74.0,3,1.1,93.994,-36.4,4.859
34,6,2,5,0,0,1,321.0,5,1.4,93.918,-42.7,4.961
51,2,2,5,0,1,0,438.0,2,1.4,93.918,-42.7,4.962
62,9,0,5,0,1,0,644.5,1,-3.4,92.379,-29.8,0.77
41,1,1,1,0,1,0,77.0,2,-1.8,92.893,-46.2,1.313
35,2,0,1,0,0,0,142.0,2,1.4,94.465,-41.8,4.96
42,3,0,0,0,1,0,34.0,1,1.4,94.465,-41.8,4.866
56,9,0,5,0,0,0,284.0,1,-1.8,93.075,-47.1,1.365
38,2,0,5,0,1,0,124.0,1,-1.8,93.075,-47.1,1.392
19,10,1,5,0,0,0,192.0,1,-1.7,94.027,-38.3,0.904
28,10,1,1,0,1,0,12.0,3,1.4,93.918,-42.7,4.962
35,3,0,2,0,1,0,145.0,2,1.4,93.918,-42.7,4.963
49,6,0,5,0,1,1,308.0,3,-0.1,93.2,-42.0,4.191
46,2,2,1,0,1,0,354.0,2,1.1,93.994,-36.4,4.856
58,6,0,5,0,1,0,106.0,1,1.1,93.994,-36.4,4.855
36,2,1,1,0,1,1,644.5,1,-0.1,93.2,-42.0,4.021
25,2,0,5,0,1,0,109.0,1,1.4,94.465,-41.8,4.967
46,3,0,3,0,1,0,132.0,1,-0.1,93.2,-42.0,4.191
47,8,0,5,0,1,0,217.0,5,1.1,93.994,-36.4,4.86
57,3,2,3,0,1,0,73.0,6,-1.8,92.893,-46.2,1.244
33,3,0,3,0,0,1,178.0,6,-1.8,92.893,-46.2,1.266
54,6,2,4,0,0,0,89.0,1,1.4,93.918,-42.7,4.962
34,3,1,3,0,1,0,55.0,1,1.1,93.994,-36.4,4.857
37,9,1,5,0,1,0,644.5,2,1.1,93.994,-36.4,4.857
40,3,0,0,0,0,0,124.0,1,1.4,94.465,-41.8,4.958
48,2,0,1,0,1,1,291.0,1,-0.2,92.756,-45.9,3.563
32,2,0,1,0,0,0,187.0,1,-1.8,92.893,-46.2,1.327
34,2,0,5,0,1,0,148.0,1,1.4,93.444,-36.1,4.968
40,2,2,5,0,1,0,100.0,6,1.4,93.444,-36.1,4.963
40,3,2,3,0,1,0,67.0,1,-0.1,93.2,-42.0,4.153
36,3,0,2,0,1,0,70.0,1,-0.1,93.2,-42.0,4.12
42,1,0,1,0,1,0,164.0,2,-1.8,92.893,-46.2,1.266
34,7,1,1,0,1,0,644.5,3,-1.8,92.893,-46.2,1.281
26,2,1,1,0,1,1,622.0,1,1.4,94.465,-41.8,4.864
33,2,0,5,0,0,0,55.0,1,1.1,93.994,-36.4,4.856
35,1,1,1,0,0,0,65.0,2,-1.8,92.893,-46.2,1.281
42,4,1,1,0,0,0,220.0,1,1.4,94.465,-41.8,4.961
41,8,2,4,0,0,0,644.5,2,1.4,93.918,-42.7,4.963
85,5,2,0,0,1,0,321.0,3,-3.0,92.713,-33.0,0.715
37,9,2,1,0,0,0,344.0,3,1.4,93.918,-42.7,4.957
41,3,2,0,0,1,0,122.0,1,1.4,94.465,-41.8,4.962
44,1,0,4,0,0,0,186.0,2,1.4,93.444,-36.1,4.97
44,2,0,1,0,0,0,283.0,1,-2.9,92.201,-31.4,0.825
31,4,0,5,0,0,0,94.0,1,1.1,93.994,-36.4,4.859
33,9,0,5,0,1,0,454.0,1,-0.1,93.798,-40.4,4.86
40,3,0,2,0,0,0,171.0,1,-1.8,92.893,-46.2,1.313
34,3,0,3,0,1,0,96.0,2,1.1,93.994,-36.4,4.856
44,6,0,5,0,0,0,175.0,2,-2.9,92.201,-31.4,0.883
32,2,1,5,0,1,0,109.0,3,1.4,93.918,-42.7,4.962
35,4,1,5,0,0,0,218.0,4,1.4,93.444,-36.1,4.966
59,5,0,1,0,1,0,251.0,1,1.4,94.465,-41.8,4.866
45,2,1,1,0,1,0,83.0,3,1.4,93.918,-42.7,4.963
51,9,0,4,0,0,0,295.0,1,-1.8,92.893,-46.2,1.299
27,2,1,5,0,1,0,582.0,1,1.1,93.994,-36.4,4.857
37,3,2,1,0,1,0,538.0,5,1.4,93.918,-42.7,4.961
29,4,1,4,0,1,0,150.0,1,-0.1,93.798,-40.4,4.912
31,0,1,1,0,1,1,61.0,2,1.4,93.918,-42.7,4.963
22,10,1,1,0,1,0,644.5,2,1.4,94.465,-41.8,4.961
26,3,0,3,0,1,0,123.0,2,1.4,94.465,-41.8,4.958
58,5,0,4,0,1,0,410.0,4,1.4,93.444,-36.1,4.97
34,2,2,5,0,0,0,185.0,1,1.4,93.444,-36.1,4.965
34,2,0,1,0,0,0,644.5,4,-0.1,93.2,-42.0,4.076
41,3,0,0,0,0,0,340.0,2,1.4,94.465,-41.8,4.958
29,2,0,1,0,0,0,278.0,2,-1.8,92.893,-46.2,1.291
33,6,0,4,0,0,0,578.0,1,-1.8,92.893,-46.2,1.266
30,2,1,5,0,0,0,162.0,1,-1.8,93.075,-47.1,1.405
57,6,0,4,0,1,0,144.0,3,1.1,93.994,-36.4,4.857
46,9,0,5,0,0,1,126.0,4,1.4,93.918,-42.7,4.96
32,8,1,5,0,0,0,590.0,1,-2.9,92.469,-33.6,1.072
44,2,0,1,0,1,0,97.0,1,1.4,93.918,-42.7,4.962
42,3,1,0,0,1,0,560.0,3,-1.8,92.893,-46.2,1.327
42,2,0,5,0,1,0,644.5,1,1.1,93.994,-36.4,4.855
36,2,0,5,0,0,0,561.0,4,1.4,93.918,-42.7,4.962
46,1,0,1,0,1,0,182.0,1,-1.8,92.893,-46.2,1.266
25,10,1,5,0,0,0,75.0,1,-2.9,92.201,-31.4,0.851
46,4,0,4,0,1,0,13.0,6,1.4,93.918,-42.7,4.962
34,9,0,5,0,1,1,644.5,1,1.4,93.444,-36.1,4.965
54,4,0,4,0,0,0,644.5,1,1.1,93.994,-36.4,4.857
34,2,1,5,0,0,0,151.0,1,-2.9,92.963,-40.8,1.266
40,4,0,3,0,1,0,168.0,2,1.4,94.465,-41.8,4.961
57,8,0,0,0,0,0,162.0,3,1.4,94.465,-41.8,4.959
43,4,0,4,0,0,0,78.0,2,1.4,93.444,-36.1,4.964
36,1,2,1,0,0,0,87.0,1,-0.1,93.2,-42.0,4.153
53,9,0,3,0,1,0,146.0,2,-0.1,93.2,-42.0,4.153
37,2,1,5,0,0,0,546.0,6,1.4,93.918,-42.7,4.958
43,3,1,3,0,0,0,386.0,2,1.4,93.918,-42.7,4.962
35,9,0,5,0,1,1,644.5,1,-0.1,93.798,-40.4,5.0
41,2,0,5,0,1,1,385.0,1,-0.1,93.2,-42.0,4.12
36,2,0,5,0,1,0,241.0,2,-1.8,92.893,-46.2,1.334
33,3,0,3,0,0,1,200.0,1,-0.1,93.2,-42.0,4.076
56,3,0,0,0,0,0,373.0,1,-1.8,92.893,-46.2,1.327
53,5,0,1,0,0,0,349.0,1,-1.8,93.075,-47.1,1.415
37,1,0,1,0,1,0,130.0,1,-1.8,92.893,-46.2,1.334
36,4,1,1,0,1,0,124.0,1,1.4,93.444,-36.1,4.963
46,6,0,3,0,0,0,43.0,1,1.1,93.994,-36.4,4.864
43,1,0,4,0,1,0,451.0,1,1.4,93.918,-42.7,4.96
45,2,0,5,0,1,0,132.0,3,1.4,93.918,-42.7,4.961
55,1,0,0,0,0,1,64.0,1,1.4,93.444,-36.1,4.964
53,9,0,5,0,1,0,644.5,2,1.4,93.444,-36.1,4.966
32,4,1,5,0,1,0,90.0,1,1.4,93.444,-36.1,4.965
36,1,0,1,0,1,0,262.0,4,1.1,93.994,-36.4,4.86
34,7,0,3,0,1,0,218.0,4,-1.8,92.893,-46.2,1.266
52,4,2,5,0,0,0,215.0,1,-0.1,93.2,-42.0,4.191
38,1,0,1,0,0,0,644.5,2,1.4,93.918,-42.7,4.968
32,3,0,3,0,0,0,78.0,1,1.4,94.465,-41.8,4.961
28,1,0,1,0,0,0,554.0,1,1.4,93.918,-42.7,4.962
54,6,0,5,0,1,0,154.0,1,-2.9,92.469,-33.6,1.072
52,4,0,1,0,1,1,73.0,2,1.1,93.994,-36.4,4.859
54,2,0,5,0,0,0,172.0,2,1.1,93.994,-36.4,4.856
42,6,0,5,0,1,0,151.0,2,-0.1,93.2,-42.0,4.12
33,2,0,5,0,1,0,579.0,1,1.4,93.444,-36.1,4.964
55,5,0,1,0,1,0,213.0,1,-1.8,93.075,-47.1,1.479
58,9,0,0,0,0,1,164.0,2,-0.1,93.2,-42.0,4.153
25,8,1,5,0,0,0,78.0,2,1.1,93.994,-36.4,4.857
53,3,0,0,0,1,0,597.0,6,1.4,94.465,-41.8,4.864
38,2,0,1,0,1,0,6.0,5,-1.8,92.893,-46.2,1.313
44,2,0,4,0,0,1,169.0,6,1.4,93.444,-36.1,4.963
35,2,1,1,0,1,0,196.0,2,1.4,93.918,-42.7,4.963
36,0,0,2,0,0,0,55.0,3,1.4,93.444,-36.1,4.965
35,3,0,0,0,1,0,56.0,1,1.4,93.918,-42.7,4.96
25,8,1,5,0,1,0,510.0,1,-3.4,92.379,-29.8,0.797
27,4,1,4,0,1,0,126.0,1,-1.8,92.893,-46.2,1.344
30,2,1,5,0,1,0,104.0,3,1.4,93.444,-36.1,4.965
48,3,0,4,0,0,0,268.0,1,-1.7,94.215,-40.3,0.899
25,2,1,5,0,0,1,207.0,1,-1.8,93.749,-34.6,0.645
31,1,1,1,0,1,0,398.0,2,-1.8,92.893,-46.2,1.291
29,2,1,5,0,1,0,67.0,1,1.4,93.444,-36.1,4.968
45,3,0,2,0,1,0,128.0,1,1.4,93.444,-36.1,4.964
65,5,0,5,0,0,0,124.0,2,-1.8,93.075,-47.1,1.405
29,6,1,5,0,0,0,190.0,2,-1.8,93.075,-47.1,1.405
23,1,0,3,0,1,0,250.0,1,1.1,93.994,-36.4,4.857
43,3,0,3,0,1,0,46.0,1,-1.8,92.893,-46.2,1.344
25,2,1,5,0,0,0,350.0,5,-3.4,92.649,-30.1,0.714
42,1,0,1,0,0,0,217.0,4,1.4,94.465,-41.8,4.865
52,4,0,4,0,0,0,139.0,1,1.4,93.444,-36.1,4.967
58,2,0,5,0,1,0,275.0,4,1.4,93.918,-42.7,4.961
48,7,0,5,0,0,1,151.0,1,-1.8,93.369,-34.8,0.646
52,6,0,5,0,1,0,14.0,6,1.4,94.465,-41.8,4.959
58,6,0,5,0,1,0,260.0,1,1.4,93.918,-42.7,4.96
51,3,0,3,0,0,0,60.0,4,1.4,94.465,-41.8,4.959
44,3,0,2,0,1,0,65.0,2,-1.8,92.893,-46.2,1.299
26,0,0,0,0,1,0,149.0,2,1.4,93.918,-42.7,4.96
54,6,0,5,0,1,0,68.0,2,-0.1,93.2,-42.0,4.076
35,1,0,3,0,0,0,95.0,2,1.1,93.994,-36.4,4.855
34,2,0,5,0,1,0,419.0,2,1.1,93.994,-36.4,4.86
28,4,0,3,0,1,0,137.0,1,-1.8,93.075,-47.1,1.41
46,2,0,1,0,1,0,166.0,5,-1.8,93.749,-34.6,0.645
32,1,0,1,0,1,1,6.0,6,-1.8,93.075,-47.1,1.405
39,3,2,2,0,1,1,32.0,1,1.1,93.994,-36.4,4.856
43,4,0,5,0,1,0,330.0,2,-0.1,93.2,-42.0,4.021
45,9,0,3,0,0,0,249.0,4,1.1,93.994,-36.4,4.857
35,4,1,4,0,0,0,198.0,2,1.1,93.994,-36.4,4.857
40,6,0,5,0,0,0,245.0,1,-1.8,92.893,-46.2,1.327
39,3,0,2,0,0,0,40.0,2,-1.8,92.893,-46.2,1.313
40,5,0,4,0,1,0,219.0,1,1.4,94.465,-41.8,4.961
32,8,1,5,0,0,0,119.0,1,-1.8,92.893,-46.2,1.244
39,6,0,5,0,0,0,168.0,1,1.4,93.444,-36.1,4.965
38,2,0,1,0,1,0,117.0,2,1.4,94.465,-41.8,4.961
36,2,0,5,0,1,0,45.0,6,1.4,93.444,-36.1,4.962
43,2,0,1,0,0,1,415.0,2,-3.0,92.713,-33.0,0.717
33,3,0,3,0,1,0,340.0,1,-0.1,93.2,-42.0,4.076
26,2,1,5,0,0,1,106.0,3,1.4,93.918,-42.7,4.96
45,2,0,1,0,1,0,174.0,2,1.4,94.465,-41.8,4.961
40,2,2,3,0,0,0,179.0,1,-0.1,93.2,-42.0,4.153
49,4,0,4,0,0,0,77.0,1,1.4,94.465,-41.8,4.961
29,2,0,1,0,1,0,106.0,1,-1.8,92.893,-46.2,1.299
65,5,0,3,0,0,0,579.0,1,-2.9,92.963,-40.8,1.266
41,2,2,5,0,0,0,57.0,1,-0.1,93.2,-42.0,4.191
29,2,1,5,0,0,0,206.0,1,-1.8,92.893,-46.2,1.344
54,8,0,4,0,0,0,309.0,1,1.4,93.444,-36.1,4.966
63,2,0,5,0,1,0,268.0,1,-3.4,92.379,-29.8,0.809
33,3,1,3,0,0,1,331.0,3,-1.8,92.893,-46.2,1.281
45,3,0,3,0,1,0,84.0,5,1.4,93.444,-36.1,4.968
35,4,0,5,0,1,0,55.0,2,1.4,93.444,-36.1,4.965
25,3,1,2,0,0,0,123.0,2,1.4,93.918,-42.7,4.963
47,6,0,0,0,0,0,644.5,1,1.1,93.994,-36.4,4.858
64,0,0,0,0,1,1,336.0,5,-3.0,92.713,-33.0,0.714
35,3,0,4,0,1,0,261.0,5,1.4,93.918,-42.7,4.96
45,4,0,5,0,1,0,326.0,2,1.4,93.918,-42.7,4.96
43,4,0,5,0,0,1,43.0,1,-0.1,93.2,-42.0,4.021
46,3,0,5,0,0,1,36.0,1,1.4,93.918,-42.7,4.962
31,2,0,3,0,1,0,199.0,4,1.1,93.994,-36.4,4.859
32,2,1,5,0,0,0,644.5,1,-1.8,93.075,-47.1,1.41
36,2,0,5,0,0,0,69.0,1,1.4,93.444,-36.1,4.965
38,3,0,4,0,0,0,218.0,1,-1.8,92.893,-46.2,1.313
34,3,0,2,0,0,0,381.0,3,1.4,94.465,-41.8,4.947
52,6,0,4,0,1,0,491.0,3,1.4,93.918,-42.7,4.96
51,6,0,5,0,0,0,16.0,6,1.4,94.465,-41.8,4.962
45,9,0,3,0,0,0,326.0,1,1.4,94.465,-41.8,4.959
36,2,0,1,0,1,0,147.0,6,1.1,93.994,-36.4,4.857
47,6,0,0,0,0,0,644.5,1,-0.1,93.2,-42.0,4.12
28,1,0,1,0,1,0,124.0,1,1.4,93.918,-42.7,4.962
26,7,1,1,0,0,0,173.0,1,1.4,93.918,-42.7,4.955
59,5,0,4,0,1,1,494.0,4,1.4,93.918,-42.7,4.96
49,3,0,3,0,0,0,116.0,4,-1.8,92.893,-46.2,1.281
31,4,0,4,0,1,0,409.0,2,1.4,93.444,-36.1,4.965
35,7,0,5,0,0,0,360.0,2,1.4,94.465,-41.8,4.967
40,2,2,1,0,1,1,21.0,1,-1.1,94.199,-37.5,0.886
70,5,0,0,0,1,0,131.0,1,-3.4,92.431,-26.9,0.739
40,3,2,4,0,0,0,115.0,2,-2.9,92.963,-40.8,1.26
35,2,2,5,0,1,0,192.0,1,1.1,93.994,-36.4,4.859
36,2,1,5,0,1,0,300.0,1,1.4,93.444,-36.1,4.963
23,10,1,1,0,1,0,77.0,1,-1.8,92.893,-46.2,1.27
30,4,0,1,0,0,0,41.0,1,1.4,93.444,-36.1,4.963
43,8,0,1,0,0,0,137.0,3,-3.4,92.649,-30.1,0.714
49,1,0,1,0,0,0,117.0,1,1.4,93.444,-36.1,4.97
32,4,0,4,0,1,0,275.0,2,-1.1,94.601,-49.5,0.959
85,5,0,0,0,1,0,129.0,3,-1.8,93.075,-47.1,1.405
27,2,1,1,0,1,0,212.0,2,1.1,93.994,-36.4,4.858
41,2,0,1,0,0,0,312.0,1,1.1,93.994,-36.4,4.864
55,2,0,5,0,1,1,232.0,2,1.1,93.994,-36.4,4.858
61,3,0,1,0,0,0,108.0,1,-3.4,92.431,-26.9,0.724
45,4,0,1,0,1,0,222.0,3,1.4,94.465,-41.8,4.961
58,5,0,0,0,0,0,139.0,2,1.4,93.918,-42.7,4.961
52,3,0,0,0,1,0,229.0,5,-1.8,93.075,-47.1,1.405
40,4,0,4,0,1,0,68.0,3,1.1,93.994,-36.4,4.857
42,4,0,4,0,1,0,644.5,2,1.4,93.444,-36.1,4.967
49,2,2,1,0,0,0,381.0,2,-1.8,93.749,-34.6,0.642
38,2,2,1,0,1,0,114.0,2,1.1,93.994,-36.4,4.858
57,2,0,5,0,0,0,644.5,4,1.4,93.444,-36.1,4.965
34,3,1,3,0,0,1,181.0,1,1.1,93.994,-36.4,4.859
54,2,0,1,0,0,0,361.0,1,1.4,94.465,-41.8,4.961
39,7,0,4,0,1,0,281.0,4,1.4,94.465,-41.8,4.959
29,3,0,2,0,0,0,481.0,2,-1.8,92.893,-46.2,1.327
31,2,1,1,0,1,0,212.0,1,-1.8,92.893,-46.2,1.266
59,0,2,0,0,0,0,277.0,1,1.4,93.918,-42.7,4.961
36,2,0,5,0,1,0,385.0,1,1.4,93.444,-36.1,4.966
47,1,0,1,0,0,1,196.0,1,-1.8,92.893,-46.2,1.313
42,4,2,3,0,1,0,195.0,6,1.4,93.918,-42.7,4.962
30,4,1,4,0,0,0,229.0,3,-1.8,92.893,-46.2,1.27
32,2,1,5,0,1,1,51.0,2,1.4,93.444,-36.1,4.968
30,2,0,1,0,0,0,566.0,1,-1.8,93.075,-47.1,1.405
51,1,1,1,0,1,0,148.0,4,1.1,93.994,-36.4,4.86
35,1,1,3,0,0,0,61.0,2,1.4,93.918,-42.7,4.962
53,4,0,4,0,1,0,144.0,1,1.4,93.918,-42.7,4.968
39,3,0,2,0,1,0,132.0,4,1.4,94.465,-41.8,4.947
33,3,0,3,0,1,0,111.0,6,1.4,94.465,-41.8,4.958
32,3,0,3,0,1,0,48.0,2,-1.8,93.075,-47.1,1.479
40,2,0,3,0,0,1,145.0,2,1.1,93.994,-36.4,4.857
38,4,1,4,0,1,0,166.0,3,1.1,93.994,-36.4,4.855
37,1,1,1,0,1,0,227.0,6,1.1,93.994,-36.4,4.856
49,2,1,5,0,0,0,57.0,3,1.4,93.918,-42.7,4.961
35,2,1,1,0,1,0,541.0,2,1.1,93.994,-36.4,4.857
26,4,0,4,0,0,0,439.0,1,1.4,93.918,-42.7,4.963
39,8,1,3,0,1,1,90.0,1,1.1,93.994,-36.4,4.857
34,4,1,4,0,1,1,64.0,1,1.4,93.444,-36.1,4.97
38,7,2,1,0,0,0,10.0,1,-1.7,94.215,-40.3,0.782
35,3,0,2,0,0,0,34.0,6,1.4,94.465,-41.8,4.961
27,4,0,4,0,1,0,275.0,1,-1.8,92.893,-46.2,1.299
30,1,2,3,0,0,0,394.0,1,1.4,94.465,-41.8,4.865
38,4,0,4,0,1,1,117.0,1,-1.8,93.075,-47.1,1.406
29,3,0,3,0,1,0,138.0,4,1.4,93.918,-42.7,4.961
50,8,0,1,0,1,0,119.0,6,1.4,93.918,-42.7,4.961
29,3,1,2,0,0,0,173.0,1,1.4,93.918,-42.7,4.963
40,2,2,4,0,0,0,148.0,6,1.1,93.994,-36.4,4.859
30,2,1,5,0,1,0,27.0,3,1.4,93.918,-42.7,4.968
51,3,0,0,0,0,0,152.0,2,1.4,94.465,-41.8,4.961
57,3,0,1,0,1,1,644.5,1,-1.8,93.075,-47.1,1.466
64,5,0,5,0,1,1,146.0,1,-2.9,92.201,-31.4,0.849
26,3,1,3,0,1,0,535.0,1,-1.8,92.893,-46.2,1.266
58,4,0,1,0,1,0,260.0,1,1.4,93.444,-36.1,4.964
34,4,1,5,0,0,0,101.0,1,-0.1,93.2,-42.0,4.191
37,6,0,5,0,1,0,339.0,3,-1.1,94.601,-49.5,1.025
48,6,2,5,0,0,0,33.0,6,-1.8,92.893,-46.2,1.266
32,6,1,5,0,1,0,315.0,1,1.1,93.994,-36.4,4.86
46,9,0,1,0,0,0,69.0,2,-2.9,92.963,-40.8,1.262
88,5,2,0,0,1,1,103.0,3,-1.8,92.843,-50.0,1.663
37,4,2,4,0,0,0,65.0,2,1.4,93.444,-36.1,4.965
31,1,0,4,0,1,0,133.0,5,1.4,93.444,-36.1,4.968
30,2,0,5,0,0,0,111.0,2,1.4,93.444,-36.1,4.963
37,2,0,5,0,0,0,475.0,1,-0.1,93.2,-42.0,4.153
33,9,0,1,0,0,0,644.5,1,1.1,93.994,-36.4,4.859
50,7,0,4,0,1,0,133.0,1,1.4,93.444,-36.1,4.966
38,3,0,2,0,0,0,644.5,6,1.4,93.918,-42.7,4.961
52,3,1,1,0,1,0,124.0,1,1.1,93.994,-36.4,4.856
24,1,1,1,0,1,0,515.0,1,-1.8,93.075,-47.1,1.405
31,4,0,4,0,0,0,63.0,2,1.4,93.444,-36.1,4.966
38,4,1,4,0,1,0,644.5,2,-1.8,92.893,-46.2,1.327
36,2,0,5,0,1,1,172.0,2,1.4,94.465,-41.8,4.959
28,6,1,5,0,1,0,383.0,1,-1.7,94.055,-39.8,0.729
27,4,1,1,0,1,0,644.5,1,1.4,93.918,-42.7,4.962
34,3,0,3,0,0,0,144.0,4,-1.8,92.893,-46.2,1.313
35,2,0,2,0,1,0,364.0,6,1.4,93.918,-42.7,4.961
31,10,1,1,0,1,0,644.5,3,-1.1,94.601,-49.5,1.029
25,3,0,0,0,0,0,480.0,1,1.1,93.994,-36.4,4.858
35,2,0,5,0,1,0,330.0,1,-1.8,93.749,-34.6,0.644
47,4,2,4,0,1,0,147.0,2,1.4,93.918,-42.7,4.962
34,2,0,5,0,0,0,266.0,1,1.4,93.918,-42.7,4.962
56,3,0,0,0,1,0,147.0,3,1.4,93.444,-36.1,4.963
33,2,1,1,0,0,0,578.0,1,-0.1,93.2,-42.0,4.12
41,4,2,5,0,1,0,366.0,2,-1.7,94.027,-38.3,0.905
43,1,0,1,0,0,0,130.0,3,1.1,93.994,-36.4,4.855
36,2,0,1,0,1,0,52.0,1,1.1,93.994,-36.4,4.858
19,10,1,0,0,1,0,396.0,2,-1.1,94.199,-37.5,0.876
52,3,0,3,0,1,0,60.0,1,1.4,93.918,-42.7,4.962
52,3,0,0,0,0,0,151.0,6,1.1,93.994,-36.4,4.857
49,6,0,5,0,0,0,216.0,2,1.4,94.465,-41.8,4.961
34,8,0,5,0,0,0,139.0,2,1.4,94.465,-41.8,4.961
51,5,0,3,0,1,0,259.0,1,-0.1,93.2,-42.0,4.076
43,2,0,5,0,1,0,120.0,1,1.4,93.444,-36.1,4.967
56,1,0,5,0,0,0,139.0,2,1.4,93.918,-42.7,4.962
49,4,2,3,0,0,0,225.0,5,-0.1,93.2,-42.0,4.12
42,9,0,5,0,1,0,135.0,3,1.4,94.465,-41.8,4.958
29,2,0,3,0,0,0,113.0,1,-1.8,92.893,-46.2,1.327
