age,job_n,education_n,duration,campaign,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,y
37.0,3.0,2.0,244.0,1.0,1.4,93.918,-42.7,4.963,0
35.0,4.0,2.0,104.0,2.0,1.1,93.994,-36.4,4.856,0
48.0,4.0,3.0,644.5,3.0,1.4,93.918,-42.7,4.963,1
52.0,6.0,5.0,600.0,1.0,-2.9,92.201,-31.4,0.884,1
45.0,2.0,1.0,644.5,3.0,-1.1,94.601,-49.5,1.029,1
41.0,9.0,3.0,483.0,2.0,1.1,93.994,-36.4,4.86,0
34.0,4.0,1.0,256.0,1.0,1.4,93.444,-36.1,4.963,0
49.0,4.0,5.0,56.0,1.0,-3.4,92.431,-26.9,0.754,0
31.0,1.0,1.0,190.0,1.0,-0.1,93.2,-42.0,4.12,0
45.0,3.0,2.0,138.0,2.0,1.4,94.465,-41.8,4.958,0
26.0,4.0,5.0,374.0,1.0,-1.1,94.199,-37.5,0.879,1
40.0,6.0,5.0,201.0,3.0,1.1,93.994,-36.4,4.864,0
60.0,6.0,5.0,35.0,1.0,1.4,94.465,-41.8,4.96,0
59.0,2.0,5.0,272.0,2.0,1.4,93.444,-36.1,4.965,0
33.0,3.0,3.0,428.0,1.0,-1.8,92.893,-46.2,1.313,0
40.0,3.0,2.0,139.0,1.0,-1.8,93.075,-47.1,1.405,0
25.0,2.0,5.0,243.0,3.0,-1.8,92.843,-50.0,1.531,1
28.0,7.0,0.0,160.0,2.0,-3.4,92.431,-26.9,0.752,0
42.0,1.0,1.0,137.0,2.0,1.1,93.994,-36.4,4.857,0
56.0,9.0,5.0,21.0,3.0,1.4,94.465,-41.8,4.864,0
50.0,1.0,1.0,332.0,1.0,1.1,93.994,-36.4,4.857,0
48.0,3.0,0.0,178.0,1.0,1.1,93.994,-36.4,4.857,0
57.0,3.0,0.0,61.0,4.0,1.4,93.918,-42.7,4.962,0
40.0,2.0,5.0,117.0,1.0,1.4,93.444,-36.1,4.966,0
57.0,3.0,4.0,244.0,2.0,-0.1,93.2,-42.0,4.153,0
32.0,2.0,5.0,43.0,1.0,1.4,93.444,-36.1,4.967,0
36.0,3.0,3.0,226.0,1.0,-1.8,93.075,-47.1,1.453,0
46.0,6.0,1.0,644.5,3.0,1.4,93.444,-36.1,4.967,1
49.0,0.0,0.0,644.5,1.0,1.1,93.994,-36.4,4.858,1
41.0,8.0,4.0,69.0,1.0,1.4,93.444,-36.1,4.965,0
35.0,3.0,4.0,172.0,2.0,-0.1,93.2,-42.0,4.153,0
32.0,9.0,5.0,434.0,1.0,-0.1,93.2,-42.0,4.12,0
58.0,7.0,0.0,644.5,2.0,1.1,93.994,-36.4,4.857,0
34.0,4.0,5.0,61.0,4.0,-1.8,92.893,-46.2,1.291,0
21.0,3.0,3.0,281.0,1.0,1.4,93.918,-42.7,4.963,0
39.0,1.0,1.0,160.0,1.0,1.4,93.918,-42.7,4.963,0
50.0,2.0,5.0,176.0,2.0,-1.8,93.876,-40.0,0.682,1
41.0,4.0,4.0,80.0,3.0,1.4,93.444,-36.1,4.963,0
21.0,4.0,4.0,109.0,2.0,1.1,93.994,-36.4,4.857,0
34.0,4.0,4.0,122.0,3.0,-1.8,93.075,-47.1,1.405,0
53.0,1.0,0.0,86.0,5.0,1.1,93.994,-36.4,4.864,0
37.0,7.0,4.0,140.0,1.0,1.1,93.994,-36.4,4.855,0
33.0,10.0,1.0,73.0,3.0,1.4,93.918,-42.7,4.963,0
35.0,1.0,1.0,198.0,1.0,1.1,93.994,-36.4,4.856,0
31.0,3.0,2.0,148.0,2.0,-1.8,92.893,-46.2,1.334,0
41.0,4.0,1.0,257.0,6.0,1.1,93.994,-36.4,4.855,0
20.0,4.0,4.0,52.0,1.0,-1.7,94.055,-39.8,0.702,0
29.0,0.0,1.0,99.0,2.0,-0.1,93.2,-42.0,4.076,0
44.0,3.0,2.0,428.0,1.0,-1.8,93.075,-47.1,1.405,0
28.0,1.0,3.0,148.0,2.0,1.1,93.994,-36.4,4.859,0
36.0,1.0,1.0,66.0,4.0,-1.8,92.893,-46.2,1.281,0
32.0,8.0,1.0,93.0,3.0,-1.8,92.893,-46.2,1.25,0
55.0,3.0,3.0,159.0,2.0,1.4,93.444,-36.1,4.963,0
29.0,2.0,1.0,644.5,4.0,-1.8,92.893,-46.2,1.25,1
41.0,2.0,1.0,548.0,2.0,1.4,94.465,-41.8,4.865,0
31.0,2.0,1.0,66.0,1.0,-0.1,93.2,-42.0,4.12,0
32.0,4.0,1.0,606.0,3.0,1.4,93.444,-36.1,4.965,1
44.0,1.0,1.0,464.0,3.0,1.4,93.444,-36.1,4.964,0
36.0,4.0,5.0,393.0,1.0,1.4,93.918,-42.7,4.962,0
47.0,3.0,5.0,227.0,3.0,1.4,93.444,-36.1,4.964,0
35.0,3.0,3.0,568.0,1.0,-1.8,92.893,-46.2,1.313,1
29.0,3.0,3.0,267.0,6.0,1.1,93.994,-36.4,4.864,0
48.0,6.0,5.0,83.0,1.0,1.4,93.444,-36.1,4.963,0
42.0,3.0,0.0,124.0,2.0,-1.8,92.893,-46.2,1.299,0
32.0,10.0,4.0,540.0,2.0,-2.9,92.201,-31.4,0.884,0
35.0,6.0,5.0,69.0,2.0,1.4,93.444,-36.1,4.965,0
32.0,2.0,5.0,152.0,6.0,1.4,93.918,-42.7,4.963,0
29.0,2.0,1.0,100.0,2.0,-2.9,92.963,-40.8,1.286,0
40.0,5.0,4.0,140.0,1.0,1.1,93.994,-36.4,4.857,0
46.0,4.0,3.0,128.0,2.0,1.1,93.994,-36.4,4.855,0
47.0,1.0,2.0,107.0,3.0,1.4,94.465,-41.8,4.959,0
30.0,4.0,4.0,644.5,1.0,-0.1,93.2,-42.0,4.153,0
23.0,3.0,4.0,94.0,1.0,1.4,94.465,-41.8,4.962,0
29.0,1.0,1.0,144.0,3.0,1.1,93.994,-36.4,4.855,0
42.0,4.0,3.0,294.0,2.0,-0.1,93.2,-42.0,4.12,0
33.0,4.0,5.0,644.5,3.0,1.4,93.444,-36.1,4.966,1
48.0,3.0,3.0,84.0,5.0,1.4,93.918,-42.7,4.961,0
49.0,1.0,1.0,158.0,2.0,1.4,93.444,-36.1,4.968,0
38.0,2.0,1.0,23.0,6.0,1.1,93.994,-36.4,4.858,0
45.0,1.0,1.0,290.0,1.0,1.1,93.994,-36.4,4.857,0
47.0,3.0,0.0,77.0,5.0,1.4,93.444,-36.1,4.964,0
28.0,4.0,4.0,76.0,2.0,1.4,93.918,-42.7,4.963,0
54.0,7.0,1.0,28.0,2.0,1.4,93.918,-42.7,4.961,0
42.0,2.0,5.0,644.5,2.0,1.1,93.994,-36.4,4.86,1
33.0,2.0,5.0,148.0,2.0,-3.4,92.431,-26.9,0.737,1
33.0,2.0,5.0,259.0,2.0,1.4,93.444,-36.1,4.968,0
30.0,6.0,0.0,68.0,6.0,1.4,93.918,-42.7,4.961,0
50.0,6.0,5.0,300.0,1.0,1.4,94.465,-41.8,4.962,0
33.0,2.0,5.0,18.0,1.0,-0.1,93.798,-40.4,4.76,0
29.0,2.0,1.0,65.0,3.0,1.4,93.918,-42.7,4.962,0
33.0,4.0,4.0,72.0,4.0,1.4,93.918,-42.7,4.962,0
25.0,10.0,5.0,136.0,1.0,-2.9,92.963,-40.8,1.26,1
39.0,4.0,1.0,644.5,1.0,1.4,93.918,-42.7,4.957,1
28.0,9.0,1.0,61.0,6.0,-1.8,92.893,-46.2,1.266,0
29.0,4.0,4.0,161.0,3.0,-0.1,93.2,-42.0,4.021,0
50.0,3.0,3.0,98.0,3.0,-1.8,93.075,-47.1,1.405,0
30.0,3.0,1.0,122.0,4.0,1.1,93.994,-36.4,4.857,0
46.0,3.0,3.0,265.0,1.0,1.1,93.994,-36.4,4.86,0
36.0,3.0,3.0,440.0,1.0,1.1,93.994,-36.4,4.857,0
59.0,8.0,4.0,274.0,5.0,-1.8,93.075,-47.1,1.405,0
36.0,2.0,1.0,127.0,1.0,-1.8,92.893,-46.2,1.327,0
51.0,3.0,0.0,325.0,1.0,-1.7,94.055,-39.8,0.754,1
30.0,2.0,5.0,99.0,1.0,1.1,93.994,-36.4,4.86,0
37.0,0.0,5.0,103.0,2.0,1.4,93.444,-36.1,4.965,0
23.0,10.0,1.0,637.0,1.0,-1.8,93.075,-47.1,1.405,0
56.0,4.0,0.0,257.0,1.0,-3.4,92.431,-26.9,0.733,1
60.0,5.0,5.0,174.0,1.0,1.4,93.444,-36.1,4.97,0
35.0,2.0,5.0,263.0,2.0,-0.1,93.2,-42.0,4.153,0
58.0,5.0,1.0,75.0,2.0,-1.8,93.075,-47.1,1.466,0
44.0,2.0,1.0,644.5,2.0,-1.8,93.075,-47.1,1.41,0
47.0,4.0,4.0,66.0,2.0,1.4,93.918,-42.7,4.96,0
37.0,2.0,5.0,353.0,1.0,1.4,93.918,-42.7,4.962,0
41.0,4.0,5.0,170.0,4.0,-1.8,92.893,-46.2,1.313,0
41.0,8.0,3.0,313.0,4.0,1.4,93.444,-36.1,4.964,0
37.0,6.0,5.0,644.5,1.0,-1.8,93.075,-47.1,1.405,0
59.0,5.0,2.0,644.5,1.0,1.4,93.918,-42.7,4.961,0
51.0,8.0,5.0,492.0,2.0,1.1,93.994,-36.4,4.857,0
28.0,2.0,1.0,144.0,2.0,1.1,93.994,-36.4,4.855,0
41.0,1.0,1.0,82.0,2.0,1.4,93.918,-42.7,4.962,0
39.0,6.0,3.0,134.0,3.0,1.1,93.994,-36.4,4.856,0
36.0,3.0,3.0,95.0,1.0,-0.1,93.2,-42.0,4.153,0
32.0,4.0,4.0,230.0,2.0,1.4,94.465,-41.8,4.865,0
50.0,9.0,5.0,644.5,2.0,1.4,93.918,-42.7,4.96,0
33.0,4.0,4.0,199.0,6.0,-1.8,92.893,-46.2,1.334,0
39.0,3.0,2.0,644.5,2.0,1.1,93.994,-36.4,4.859,0
38.0,0.0,5.0,100.0,5.0,1.4,94.465,-41.8,4.961,0
50.0,8.0,2.0,644.5,1.0,-0.1,93.2,-42.0,4.12,0
45.0,3.0,3.0,249.0,1.0,-2.9,92.201,-31.4,0.879,0
32.0,4.0,4.0,250.0,1.0,-0.1,93.2,-42.0,4.153,0
45.0,1.0,0.0,130.0,3.0,-1.8,93.075,-47.1,1.405,0
57.0,6.0,0.0,584.0,1.0,1.4,93.918,-42.7,4.963,1
42.0,2.0,2.0,165.0,1.0,1.4,94.465,-41.8,4.958,0
23.0,1.0,1.0,316.0,1.0,1.4,93.918,-42.7,4.96,0
37.0,6.0,5.0,288.0,1.0,1.4,94.465,-41.8,4.961,0
36.0,3.0,0.0,86.0,3.0,1.4,94.465,-41.8,4.967,0
27.0,7.0,1.0,93.0,1.0,-2.9,92.201,-31.4,0.879,0
30.0,10.0,1.0,200.0,1.0,-1.7,94.027,-38.3,0.904,0
39.0,7.0,1.0,380.0,1.0,1.1,93.994,-36.4,4.855,0
33.0,3.0,2.0,337.0,4.0,-1.8,92.893,-46.2,1.266,0
56.0,3.0,0.0,641.0,1.0,1.4,93.918,-42.7,4.957,1
47.0,2.0,1.0,21.0,3.0,-0.1,93.2,-42.0,4.021,0
47.0,1.0,1.0,127.0,2.0,1.1,93.994,-36.4,4.856,0
49.0,3.0,0.0,56.0,3.0,1.4,93.918,-42.7,4.961,0
34.0,3.0,3.0,151.0,2.0,-1.8,93.075,-47.1,1.405,0
38.0,3.0,0.0,149.0,1.0,1.4,94.465,-41.8,4.961,0
36.0,2.0,5.0,112.0,2.0,1.4,93.444,-36.1,4.968,0
31.0,2.0,5.0,226.0,1.0,-1.8,92.893,-46.2,1.354,1
43.0,3.0,0.0,305.0,3.0,-1.8,92.893,-46.2,1.266,0
74.0,5.0,1.0,644.5,1.0,-2.9,92.201,-31.4,0.883,1
44.0,4.0,4.0,116.0,1.0,-1.8,93.075,-47.1,1.365,0
33.0,3.0,1.0,110.0,2.0,-2.9,92.963,-40.8,1.281,0
32.0,1.0,1.0,177.0,3.0,1.1,93.994,-36.4,4.86,0
37.0,9.0,1.0,538.0,2.0,1.4,93.918,-42.7,4.957,0
47.0,4.0,1.0,183.0,3.0,-0.1,93.2,-42.0,4.021,0
46.0,3.0,3.0,426.0,2.0,1.1,93.994,-36.4,4.857,0
32.0,3.0,4.0,644.5,1.0,-1.8,92.893,-46.2,1.25,0
40.0,1.0,5.0,44.0,6.0,1.4,94.465,-41.8,4.961,0
46.0,9.0,3.0,169.0,1.0,1.4,93.444,-36.1,4.966,0
52.0,5.0,3.0,239.0,6.0,1.4,93.918,-42.7,4.962,0
32.0,3.0,0.0,96.0,1.0,1.4,93.918,-42.7,4.963,0
53.0,3.0,0.0,342.0,2.0,-1.8,93.075,-47.1,1.405,0
53.0,6.0,1.0,91.0,6.0,1.4,93.918,-42.7,4.957,0
39.0,6.0,5.0,397.0,1.0,-1.8,93.075,-47.1,1.405,0
38.0,9.0,4.0,519.0,2.0,-0.1,93.2,-42.0,4.12,0
54.0,3.0,0.0,191.0,1.0,1.4,93.918,-42.7,4.96,0
20.0,10.0,5.0,81.0,3.0,-1.8,93.749,-34.6,0.646,0
70.0,2.0,0.0,111.0,1.0,-3.4,92.379,-29.8,0.77,0
32.0,3.0,3.0,124.0,2.0,1.4,93.918,-42.7,4.961,0
48.0,3.0,3.0,333.0,1.0,-1.8,92.893,-46.2,1.25,0
52.0,6.0,5.0,644.5,5.0,-1.8,93.876,-40.0,0.684,0
25.0,2.0,1.0,644.5,3.0,-1.8,92.893,-46.2,1.266,1
35.0,2.0,5.0,125.0,5.0,1.4,93.918,-42.7,4.962,0
45.0,4.0,5.0,115.0,1.0,1.4,93.918,-42.7,4.962,0
56.0,0.0,0.0,325.0,1.0,-1.8,93.075,-47.1,1.405,1
51.0,2.0,5.0,293.0,4.0,1.4,93.918,-42.7,4.962,0
26.0,3.0,3.0,77.0,1.0,1.4,93.918,-42.7,4.962,0
35.0,2.0,5.0,156.0,1.0,1.4,93.444,-36.1,4.965,0
42.0,9.0,5.0,283.0,2.0,-0.1,93.2,-42.0,4.153,0
43.0,3.0,5.0,355.0,6.0,-0.1,93.2,-42.0,4.076,0
56.0,2.0,5.0,178.0,2.0,1.4,93.444,-36.1,4.97,0
33.0,2.0,1.0,314.0,3.0,1.4,94.465,-41.8,4.96,0
29.0,8.0,4.0,644.5,2.0,-1.8,92.893,-46.2,1.281,1
39.0,9.0,5.0,260.0,1.0,-0.1,93.2,-42.0,4.076,0
40.0,2.0,5.0,404.0,6.0,1.1,93.994,-36.4,4.86,0
27.0,3.0,1.0,55.0,1.0,1.4,93.918,-42.7,4.963,0
42.0,3.0,1.0,360.0,1.0,-1.8,93.075,-47.1,1.405,0
44.0,2.0,1.0,453.0,3.0,1.4,93.444,-36.1,4.966,0
55.0,8.0,3.0,475.0,2.0,-1.8,92.893,-46.2,1.344,0
51.0,1.0,1.0,119.0,1.0,-0.1,93.2,-42.0,4.153,0
54.0,8.0,5.0,388.0,1.0,-1.8,92.893,-46.2,1.344,0
49.0,4.0,4.0,320.0,2.0,1.4,94.465,-41.8,4.958,0
28.0,1.0,1.0,350.0,1.0,1.4,93.918,-42.7,4.957,0
33.0,4.0,5.0,169.0,3.0,-1.8,92.893,-46.2,1.266,0
60.0,5.0,0.0,188.0,2.0,1.1,93.994,-36.4,4.856,0
41.0,3.0,0.0,174.0,2.0,-1.8,92.893,-46.2,1.266,0
59.0,2.0,1.0,44.0,2.0,1.4,93.918,-42.7,4.962,0
56.0,3.0,0.0,44.0,1.0,1.4,93.444,-36.1,4.963,0
32.0,4.0,5.0,132.0,2.0,1.4,93.444,-36.1,4.964,0
48.0,2.0,1.0,221.0,1.0,1.1,93.994,-36.4,4.86,0
50.0,2.0,5.0,508.0,4.0,1.4,93.444,-36.1,4.963,0
52.0,1.0,2.0,44.0,1.0,-1.8,93.075,-47.1,1.405,0
32.0,4.0,4.0,644.5,1.0,1.4,93.918,-42.7,4.962,0
45.0,1.0,4.0,64.0,6.0,1.4,93.444,-36.1,4.962,0
46.0,2.0,5.0,277.0,2.0,-1.8,93.075,-47.1,1.405,0
32.0,3.0,0.0,80.0,4.0,-1.8,92.893,-46.2,1.266,0
36.0,3.0,5.0,179.0,1.0,1.4,94.465,-41.8,4.866,0
24.0,10.0,1.0,504.0,1.0,-1.8,92.893,-46.2,1.244,0
54.0,3.0,0.0,163.0,3.0,1.4,93.918,-42.7,4.962,0
38.0,2.0,3.0,110.0,3.0,1.1,93.994,-36.4,4.86,0
34.0,2.0,5.0,51.0,2.0,1.4,93.918,-42.7,4.962,0
35.0,9.0,3.0,17.0,1.0,-1.7,94.027,-38.3,0.89,0
47.0,2.0,5.0,121.0,4.0,1.4,94.465,-41.8,4.865,0
38.0,1.0,3.0,149.0,4.0,1.4,93.918,-42.7,4.962,0
25.0,2.0,1.0,644.5,1.0,-3.4,92.649,-30.1,0.714,0
25.0,8.0,5.0,382.0,5.0,-2.9,92.963,-40.8,1.268,0
49.0,3.0,3.0,235.0,1.0,1.4,93.918,-42.7,4.959,0
29.0,1.0,2.0,272.0,2.0,-1.8,92.893,-46.2,1.281,0
45.0,2.0,5.0,87.0,3.0,1.1,93.994,-36.4,4.857,0
46.0,3.0,3.0,118.0,1.0,1.1,93.994,-36.4,4.857,0
36.0,2.0,5.0,246.0,3.0,1.4,93.444,-36.1,4.965,0
27.0,2.0,5.0,644.5,2.0,1.4,93.918,-42.7,4.962,1
34.0,3.0,2.0,61.0,1.0,1.4,94.465,-41.8,4.961,0
51.0,2.0,5.0,212.0,1.0,-2.9,92.201,-31.4,0.829,1
33.0,2.0,5.0,117.0,1.0,-1.8,93.369,-34.8,0.65,0
33.0,2.0,1.0,307.0,1.0,1.1,93.994,-36.4,4.857,0
32.0,3.0,5.0,63.0,1.0,-0.1,93.2,-42.0,4.153,0
51.0,2.0,6.0,151.0,4.0,1.4,93.918,-42.7,4.96,0
28.0,3.0,3.0,109.0,1.0,1.1,93.994,-36.4,4.856,0
31.0,3.0,3.0,19.0,6.0,1.4,94.465,-41.8,4.96,0
32.0,1.0,1.0,432.0,2.0,1.1,93.994,-36.4,4.855,0
29.0,1.0,1.0,275.0,1.0,1.1,93.994,-36.4,4.857,0
24.0,4.0,4.0,311.0,2.0,-1.8,92.893,-46.2,1.27,1
21.0,10.0,1.0,97.0,2.0,-1.8,92.893,-46.2,1.244,0
34.0,3.0,3.0,157.0,2.0,-1.8,93.075,-47.1,1.405,0
32.0,4.0,5.0,125.0,1.0,-1.7,94.215,-40.3,0.885,0
53.0,4.0,4.0,57.0,2.0,-1.8,92.893,-46.2,1.291,0
21.0,10.0,1.0,149.0,1.0,-3.4,92.431,-26.9,0.73,1
44.0,2.0,5.0,22.0,4.0,-0.1,93.2,-42.0,4.076,0
58.0,3.0,0.0,198.0,4.0,1.4,93.918,-42.7,4.962,0
37.0,2.0,5.0,31.0,6.0,-1.8,92.893,-46.2,1.281,0
55.0,6.0,5.0,106.0,6.0,1.4,93.444,-36.1,4.965,0
31.0,3.0,0.0,590.0,3.0,1.4,94.465,-41.8,4.866,1
48.0,3.0,3.0,311.0,1.0,-1.8,92.893,-46.2,1.25,0
30.0,4.0,5.0,89.0,6.0,1.4,93.918,-42.7,4.96,0
35.0,3.0,3.0,248.0,1.0,1.4,93.918,-42.7,4.962,0
29.0,4.0,5.0,215.0,2.0,-1.8,92.893,-46.2,1.25,0
29.0,8.0,5.0,128.0,1.0,-1.8,93.075,-47.1,1.405,0
35.0,9.0,1.0,106.0,2.0,1.4,94.465,-41.8,4.967,0
52.0,4.0,4.0,223.0,4.0,1.1,93.994,-36.4,4.86,0
42.0,9.0,1.0,100.0,2.0,1.4,93.918,-42.7,4.96,0
46.0,1.0,0.0,507.0,3.0,1.4,93.444,-36.1,4.966,0
43.0,4.0,3.0,461.0,2.0,1.4,94.465,-41.8,4.967,0
45.0,3.0,0.0,328.0,1.0,1.4,93.918,-42.7,4.957,0
37.0,2.0,5.0,315.0,1.0,-1.1,94.767,-50.8,1.04,1
47.0,6.0,5.0,135.0,2.0,1.4,93.444,-36.1,4.967,0
38.0,1.0,1.0,323.0,1.0,-1.8,92.893,-46.2,1.299,0
80.0,5.0,0.0,95.0,1.0,-1.8,92.843,-50.0,1.52,0
30.0,2.0,5.0,288.0,1.0,-0.1,93.2,-42.0,4.153,0
38.0,2.0,5.0,95.0,2.0,-0.1,93.2,-42.0,4.076,0
33.0,2.0,5.0,102.0,3.0,1.4,93.444,-36.1,4.964,0
33.0,8.0,5.0,644.5,1.0,1.1,93.994,-36.4,4.857,0
25.0,2.0,5.0,644.5,2.0,-3.0,92.713,-33.0,0.718,0
47.0,3.0,3.0,68.0,2.0,-1.8,93.075,-47.1,1.405,0
45.0,4.0,5.0,146.0,1.0,-2.9,92.201,-31.4,0.883,0
48.0,2.0,1.0,466.0,1.0,-1.8,92.893,-46.2,1.299,1
34.0,6.0,4.0,402.0,2.0,1.1,93.994,-36.4,4.857,0
55.0,2.0,0.0,134.0,1.0,1.4,93.918,-42.7,4.962,0
55.0,3.0,3.0,304.0,4.0,1.4,93.444,-36.1,4.965,0
41.0,3.0,4.0,144.0,2.0,1.1,93.994,-36.4,4.858,0
41.0,2.0,1.0,223.0,2.0,1.1,93.994,-36.4,4.855,0
36.0,2.0,1.0,335.0,1.0,1.4,94.465,-41.8,4.962,0
30.0,3.0,5.0,59.0,4.0,1.4,93.918,-42.7,4.963,0
30.0,4.0,4.0,5.0,1.0,-1.7,94.027,-38.3,0.89,0
48.0,2.0,5.0,634.0,4.0,-0.1,93.2,-42.0,4.021,0
38.0,3.0,2.0,37.0,1.0,1.4,94.465,-41.8,4.962,0
40.0,2.0,1.0,85.0,3.0,1.4,94.465,-41.8,4.967,0
32.0,2.0,1.0,611.0,2.0,1.1,93.994,-36.4,4.857,0
45.0,3.0,3.0,358.0,6.0,1.1,93.994,-36.4,4.86,0
56.0,1.0,1.0,307.0,1.0,1.1,93.994,-36.4,4.857,0
32.0,2.0,1.0,644.5,4.0,1.1,93.994,-36.4,4.864,1
53.0,2.0,5.0,18.0,6.0,1.4,93.444,-36.1,4.965,0
35.0,2.0,1.0,92.0,3.0,1.4,94.465,-41.8,4.865,0
41.0,2.0,1.0,234.0,6.0,1.4,93.918,-42.7,4.962,0
31.0,4.0,4.0,274.0,6.0,1.4,93.918,-42.7,4.961,0
53.0,8.0,3.0,600.0,4.0,-1.8,92.893,-46.2,1.291,0
60.0,2.0,5.0,107.0,1.0,-1.8,92.893,-46.2,1.327,0
58.0,2.0,1.0,309.0,1.0,-1.8,93.876,-40.0,0.682,1
48.0,2.0,1.0,82.0,1.0,1.1,93.994,-36.4,4.856,0
38.0,1.0,1.0,109.0,3.0,1.4,93.918,-42.7,4.961,0
40.0,4.0,1.0,126.0,1.0,1.4,94.465,-41.8,4.958,0
56.0,6.0,5.0,252.0,4.0,1.4,94.465,-41.8,4.865,0
31.0,2.0,5.0,109.0,3.0,1.4,94.465,-41.8,4.959,0
36.0,8.0,5.0,372.0,2.0,1.4,94.465,-41.8,4.865,0
31.0,2.0,1.0,105.0,1.0,1.4,94.465,-41.8,4.962,0
42.0,8.0,5.0,59.0,3.0,1.4,94.465,-41.8,4.967,0
35.0,4.0,4.0,98.0,3.0,-0.1,93.2,-42.0,4.153,0
53.0,3.0,1.0,209.0,4.0,1.4,93.918,-42.7,4.962,0
26.0,7.0,1.0,107.0,2.0,1.1,93.994,-36.4,4.858,0
41.0,3.0,3.0,225.0,2.0,-1.8,92.893,-46.2,1.291,0
40.0,4.0,4.0,258.0,6.0,1.4,93.444,-36.1,4.962,0
45.0,1.0,3.0,479.0,1.0,1.4,93.918,-42.7,4.958,0
42.0,7.0,1.0,275.0,2.0,1.1,93.994,-36.4,4.864,0
41.0,6.0,5.0,174.0,3.0,1.4,93.918,-42.7,4.963,0
48.0,2.0,3.0,644.5,2.0,1.4,93.444,-36.1,4.966,1
41.0,2.0,5.0,214.0,3.0,1.4,93.444,-36.1,4.968,0
29.0,2.0,5.0,187.0,3.0,1.4,94.465,-41.8,4.96,0
33.0,3.0,3.0,253.0,3.0,-1.8,93.075,-47.1,1.405,0
36.0,4.0,4.0,594.0,2.0,1.1,93.994,-36.4,4.858,0
34.0,4.0,3.0,110.0,1.0,-1.8,93.075,-47.1,1.405,0
59.0,3.0,0.0,202.0,2.0,1.4,93.918,-42.7,4.963,0
38.0,10.0,5.0,619.0,4.0,1.1,93.994,-36.4,4.86,0
36.0,3.0,3.0,644.5,6.0,1.4,94.465,-41.8,4.864,0
33.0,7.0,5.0,115.0,1.0,1.4,93.444,-36.1,4.964,0
25.0,3.0,0.0,149.0,3.0,1.1,93.994,-36.4,4.858,0
38.0,2.0,3.0,617.0,2.0,1.1,93.994,-36.4,4.855,0
29.0,2.0,5.0,228.0,3.0,1.4,93.444,-36.1,4.968,0
49.0,3.0,3.0,210.0,2.0,1.4,94.465,-41.8,4.865,0
25.0,2.0,3.0,83.0,4.0,1.4,93.918,-42.7,4.968,0
32.0,2.0,1.0,294.0,1.0,-1.8,92.893,-46.2,1.344,0
38.0,2.0,2.0,204.0,2.0,-0.1,93.2,-42.0,4.191,0
32.0,4.0,5.0,60.0,1.0,-2.9,92.963,-40.8,1.26,0
38.0,4.0,4.0,297.0,2.0,1.1,93.994,-36.4,4.856,0
39.0,4.0,5.0,644.5,1.0,-0.1,93.798,-40.4,5.0,1
31.0,2.0,5.0,95.0,6.0,1.4,93.444,-36.1,4.962,0
40.0,3.0,4.0,189.0,1.0,1.4,93.918,-42.7,4.962,0
41.0,4.0,5.0,95.0,1.0,1.4,93.444,-36.1,4.968,0
43.0,8.0,1.0,644.5,1.0,-1.8,93.075,-47.1,1.498,0
39.0,2.0,5.0,31.0,1.0,1.1,93.994,-36.4,4.864,0
49.0,9.0,5.0,13.0,2.0,-0.1,93.2,-42.0,4.021,0
36.0,3.0,5.0,131.0,1.0,-1.8,92.893,-46.2,1.327,0
53.0,0.0,5.0,53.0,1.0,-0.1,93.2,-42.0,4.191,0
59.0,6.0,0.0,284.0,2.0,-1.8,93.369,-34.8,0.652,0
35.0,4.0,4.0,559.0,2.0,1.4,93.918,-42.7,4.962,0
24.0,2.0,1.0,172.0,4.0,1.1,93.994,-36.4,4.856,0
48.0,3.0,2.0,250.0,1.0,1.4,93.918,-42.7,4.96,0
39.0,6.0,5.0,644.5,1.0,-1.8,92.893,-46.2,1.25,1
32.0,1.0,1.0,251.0,2.0,1.4,93.918,-42.7,4.966,0
44.0,8.0,5.0,107.0,3.0,1.4,93.444,-36.1,4.968,0
27.0,4.0,5.0,90.0,4.0,-1.8,92.893,-46.2,1.354,0
56.0,0.0,0.0,77.0,5.0,1.4,94.465,-41.8,4.961,0
31.0,10.0,5.0,535.0,2.0,-1.8,92.893,-46.2,1.354,0
41.0,0.0,0.0,66.0,1.0,-1.8,92.893,-46.2,1.291,0
43.0,3.0,0.0,73.0,1.0,1.1,93.994,-36.4,4.855,0
44.0,9.0,5.0,210.0,2.0,-1.8,92.893,-46.2,1.25,0
26.0,4.0,5.0,199.0,1.0,-1.8,92.893,-46.2,1.259,1
37.0,6.0,5.0,189.0,2.0,1.1,93.994,-36.4,4.858,0
51.0,3.0,2.0,227.0,2.0,1.4,93.918,-42.7,4.957,0
55.0,2.0,5.0,370.0,1.0,1.1,93.994,-36.4,4.86,0
47.0,3.0,2.0,644.5,1.0,1.4,94.465,-41.8,4.961,0
56.0,6.0,1.0,361.0,3.0,1.4,93.918,-42.7,4.963,0
57.0,0.0,0.0,288.0,3.0,1.1,93.994,-36.4,4.857,0
38.0,2.0,5.0,337.0,3.0,-3.4,92.649,-30.1,0.719,0
55.0,2.0,0.0,27.0,6.0,1.4,94.465,-41.8,4.959,0
36.0,4.0,5.0,49.0,1.0,1.4,94.465,-41.8,4.961,0
